Response,Interaction,Group 1,Group 2,Mean Difference,p-adjusted,Lower,Upper,Significant
Elongasi,CMC × PVA × Plasticizer,1_1_Sorbitol,3_3_Gliserol,28.1111,0.9994,-69.3789,125.6011,False
Elongasi,CMC × PVA × Plasticizer,1_1_Sorbitol,3_3_Sorbitol,75.5556,0.2895,-21.9344,173.0455,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,1_2_Sorbitol,-34.0741,0.995,-131.5641,63.4159,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,1_3_Gliserol,218.0,0.0,120.51,315.49,True
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,1_3_Sorbitol,111.7778,0.0126,14.2878,209.2678,True
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,2_1_Gliserol,51.8519,0.8385,-45.6381,149.3418,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,2_2_Gliserol,-37.4074,0.9873,-134.8974,60.0826,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,2_2_Sorbitol,-25.0741,0.9999,-122.5641,72.4159,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,2_3_Gliserol,6.7778,1.0,-90.7122,104.2678,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,2_3_Sorbitol,52.1852,0.8322,-45.3048,149.6752,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,3_1_Gliserol,-23.8148,0.9999,-121.3048,73.6752,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,3_1_Sorbitol,-15.5926,1.0,-113.0826,81.8974,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,3_2_Gliserol,-47.5185,0.9085,-145.0085,49.9715,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,3_2_Sorbitol,-20.7778,1.0,-118.2678,76.7122,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,3_3_Gliserol,-30.2222,0.9986,-127.7122,67.2678,False
Elongasi,CMC × PVA × Plasticizer,1_2_Gliserol,3_3_Sorbitol,17.2222,1.0,-80.2678,114.7122,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,1_3_Gliserol,252.0741,0.0,154.5841,349.5641,True
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,1_3_Sorbitol,145.8519,0.0003,48.3619,243.3418,True
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,2_1_Gliserol,85.9259,0.1354,-11.5641,183.4159,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,2_2_Gliserol,-3.3333,1.0,-100.8233,94.1566,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,2_2_Sorbitol,9.0,1.0,-88.49,106.49,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,2_3_Gliserol,40.8519,0.9719,-56.6381,138.3418,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,2_3_Sorbitol,86.2593,0.1318,-11.2307,183.7492,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,3_1_Gliserol,10.2593,1.0,-87.2307,107.7492,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,3_1_Sorbitol,18.4815,1.0,-79.0085,115.9715,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,3_2_Gliserol,-13.4444,1.0,-110.9344,84.0455,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,3_2_Sorbitol,13.2963,1.0,-84.1937,110.7863,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,3_3_Gliserol,3.8519,1.0,-93.6381,101.3418,False
Elongasi,CMC × PVA × Plasticizer,1_2_Sorbitol,3_3_Sorbitol,51.2963,0.8488,-46.1937,148.7863,False
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,1_3_Sorbitol,-106.2222,0.0218,-203.7122,-8.7322,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,2_1_Gliserol,-166.1481,0.0,-263.6381,-68.6582,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,2_2_Gliserol,-255.4074,0.0,-352.8974,-157.9174,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,2_2_Sorbitol,-243.0741,0.0,-340.5641,-145.5841,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,2_3_Gliserol,-211.2222,0.0,-308.7122,-113.7322,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,2_3_Sorbitol,-165.8148,0.0,-263.3048,-68.3248,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,3_1_Gliserol,-241.8148,0.0,-339.3048,-144.3248,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,3_1_Sorbitol,-233.5926,0.0,-331.0826,-136.1026,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,3_2_Gliserol,-265.5185,0.0,-363.0085,-168.0285,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,3_2_Sorbitol,-238.7778,0.0,-336.2678,-141.2878,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,3_3_Gliserol,-248.2222,0.0,-345.7122,-150.7322,True
Elongasi,CMC × PVA × Plasticizer,1_3_Gliserol,3_3_Sorbitol,-200.7778,0.0,-298.2678,-103.2878,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,2_1_Gliserol,-59.9259,0.6578,-157.4159,37.5641,False
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,2_2_Gliserol,-149.1852,0.0002,-246.6752,-51.6952,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,2_2_Sorbitol,-136.8519,0.0009,-234.3418,-39.3619,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,2_3_Gliserol,-105.0,0.0246,-202.49,-7.51,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,2_3_Sorbitol,-59.5926,0.6661,-157.0826,37.8974,False
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,3_1_Gliserol,-135.5926,0.001,-233.0826,-38.1026,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,3_1_Sorbitol,-127.3704,0.0025,-224.8603,-29.8804,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,3_2_Gliserol,-159.2963,0.0001,-256.7863,-61.8063,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,3_2_Sorbitol,-132.5556,0.0014,-230.0455,-35.0656,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,3_3_Gliserol,-142.0,0.0005,-239.49,-44.51,True
Elongasi,CMC × PVA × Plasticizer,1_3_Sorbitol,3_3_Sorbitol,-94.5556,0.0652,-192.0455,2.9344,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,2_2_Gliserol,-89.2593,0.103,-186.7492,8.2307,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,2_2_Sorbitol,-76.9259,0.2641,-174.4159,20.5641,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,2_3_Gliserol,-45.0741,0.9377,-142.5641,52.4159,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,2_3_Sorbitol,0.3333,1.0,-97.1566,97.8233,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,3_1_Gliserol,-75.6667,0.2873,-173.1566,21.8233,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,3_1_Sorbitol,-67.4444,0.4682,-164.9344,30.0455,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,3_2_Gliserol,-99.3704,0.042,-196.8603,-1.8804,True
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,3_2_Sorbitol,-72.6296,0.3487,-170.1196,24.8603,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,3_3_Gliserol,-82.0741,0.1826,-179.5641,15.4159,False
Elongasi,CMC × PVA × Plasticizer,2_1_Gliserol,3_3_Sorbitol,-34.6296,0.9941,-132.1196,62.8603,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,2_2_Sorbitol,12.3333,1.0,-85.1566,109.8233,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,2_3_Gliserol,44.1852,0.9465,-53.3048,141.6752,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,2_3_Sorbitol,89.5926,0.1002,-7.8974,187.0826,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,3_1_Gliserol,13.5926,1.0,-83.8974,111.0826,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,3_1_Sorbitol,21.8148,1.0,-75.6752,119.3048,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,3_2_Gliserol,-10.1111,1.0,-107.6011,87.3789,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,3_2_Sorbitol,16.6296,1.0,-80.8603,114.1196,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,3_3_Gliserol,7.1852,1.0,-90.3048,104.6752,False
Elongasi,CMC × PVA × Plasticizer,2_2_Gliserol,3_3_Sorbitol,54.6296,0.7824,-42.8603,152.1196,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,2_3_Gliserol,31.8519,0.9975,-65.6381,129.3418,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,2_3_Sorbitol,77.2593,0.2581,-20.2307,174.7492,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,3_1_Gliserol,1.2593,1.0,-96.2307,98.7492,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,3_1_Sorbitol,9.4815,1.0,-88.0085,106.9715,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,3_2_Gliserol,-22.4444,1.0,-119.9344,75.0455,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,3_2_Sorbitol,4.2963,1.0,-93.1937,101.7863,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,3_3_Gliserol,-5.1481,1.0,-102.6381,92.3418,False
Elongasi,CMC × PVA × Plasticizer,2_2_Sorbitol,3_3_Sorbitol,42.2963,0.9623,-55.1937,139.7863,False
Elongasi,CMC × PVA × Plasticizer,2_3_Gliserol,2_3_Sorbitol,45.4074,0.9341,-52.0826,142.8974,False
Elongasi,CMC × PVA × Plasticizer,2_3_Gliserol,3_1_Gliserol,-30.5926,0.9984,-128.0826,66.8974,False
Elongasi,CMC × PVA × Plasticizer,2_3_Gliserol,3_1_Sorbitol,-22.3704,1.0,-119.8603,75.1196,False
Elongasi,CMC × PVA × Plasticizer,2_3_Gliserol,3_2_Gliserol,-54.2963,0.7896,-151.7863,43.1937,False
Elongasi,CMC × PVA × Plasticizer,2_3_Gliserol,3_2_Sorbitol,-27.5556,0.9995,-125.0455,69.9344,False
Elongasi,CMC × PVA × Plasticizer,2_3_Gliserol,3_3_Gliserol,-37.0,0.9886,-134.49,60.49,False
Elongasi,CMC × PVA × Plasticizer,2_3_Gliserol,3_3_Sorbitol,10.4444,1.0,-87.0455,107.9344,False
Elongasi,CMC × PVA × Plasticizer,2_3_Sorbitol,3_1_Gliserol,-76.0,0.2811,-173.49,21.49,False
Elongasi,CMC × PVA × Plasticizer,2_3_Sorbitol,3_1_Sorbitol,-67.7778,0.4601,-165.2678,29.7122,False
Elongasi,CMC × PVA × Plasticizer,2_3_Sorbitol,3_2_Gliserol,-99.7037,0.0407,-197.1937,-2.2137,True
Elongasi,CMC × PVA × Plasticizer,2_3_Sorbitol,3_2_Sorbitol,-72.963,0.3416,-170.4529,24.527,False
Elongasi,CMC × PVA × Plasticizer,2_3_Sorbitol,3_3_Gliserol,-82.4074,0.178,-179.8974,15.0826,False
Elongasi,CMC × PVA × Plasticizer,2_3_Sorbitol,3_3_Sorbitol,-34.963,0.9935,-132.4529,62.527,False
Elongasi,CMC × PVA × Plasticizer,3_1_Gliserol,3_1_Sorbitol,8.2222,1.0,-89.2678,105.7122,False
Elongasi,CMC × PVA × Plasticizer,3_1_Gliserol,3_2_Gliserol,-23.7037,0.9999,-121.1937,73.7863,False
Elongasi,CMC × PVA × Plasticizer,3_1_Gliserol,3_2_Sorbitol,3.037,1.0,-94.4529,100.527,False
Elongasi,CMC × PVA × Plasticizer,3_1_Gliserol,3_3_Gliserol,-6.4074,1.0,-103.8974,91.0826,False
Elongasi,CMC × PVA × Plasticizer,3_1_Gliserol,3_3_Sorbitol,41.037,0.9708,-56.4529,138.527,False
Elongasi,CMC × PVA × Plasticizer,3_1_Sorbitol,3_2_Gliserol,-31.9259,0.9975,-129.4159,65.5641,False
Elongasi,CMC × PVA × Plasticizer,3_1_Sorbitol,3_2_Sorbitol,-5.1852,1.0,-102.6752,92.3048,False
Elongasi,CMC × PVA × Plasticizer,3_1_Sorbitol,3_3_Gliserol,-14.6296,1.0,-112.1196,82.8603,False
Elongasi,CMC × PVA × Plasticizer,3_1_Sorbitol,3_3_Sorbitol,32.8148,0.9966,-64.6752,130.3048,False
Elongasi,CMC × PVA × Plasticizer,3_2_Gliserol,3_2_Sorbitol,26.7407,0.9997,-70.7492,124.2307,False
Elongasi,CMC × PVA × Plasticizer,3_2_Gliserol,3_3_Gliserol,17.2963,1.0,-80.1937,114.7863,False
Elongasi,CMC × PVA × Plasticizer,3_2_Gliserol,3_3_Sorbitol,64.7407,0.5357,-32.7492,162.2307,False
Elongasi,CMC × PVA × Plasticizer,3_2_Sorbitol,3_3_Gliserol,-9.4444,1.0,-106.9344,88.0455,False
Elongasi,CMC × PVA × Plasticizer,3_2_Sorbitol,3_3_Sorbitol,38.0,0.9853,-59.49,135.49,False
Elongasi,CMC × PVA × Plasticizer,3_3_Gliserol,3_3_Sorbitol,47.4444,0.9095,-50.0455,144.9344,False
